Proposições;Ementa;Explicação;Autor;UF;Partido;Apresentação;Situação;Link;TipoSG
PL 1466/2020;"Isenta caminhoneiros do pagamento de pedágio em rodovias, durante o período de calamidade pública causada pelo combate ao vírus Covid-19, em todo o território nacional. 
";;Filipe Barros;PR;PSL;2020-04-02;Tramitando em Conjunto;http://www.camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2242791;PL
PL 1465/2020;"Permite que dívidas de empresas com governos municipal, estadual e federal,  oriundas do período de calamidade pública devido ao combate à pandemia do vírus Covid-19, não possam resultar na inscrição dessas empresas no cadastro de devedores. 

";;Filipe Barros;PR;PSL;2020-04-02;Aguardando Parecer;http://www.camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2242790;PL
PL 1464/2020;"Obriga o funcionamento dos serviços públicos e privados, do comércio, da indústria e das instituições educacionais, durante feriados nacionais no ano de 2020, em todo o território nacional, como forma de compensar as perdas econômicas geradas pelo vírus Covid-19. 

";;Filipe Barros;PR;PSL;2020-04-02;Tramitando em Conjunto;http://www.camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2242789;PL
PL 663/2020;Acrescenta o art. 60-A à Lei nº 9.096, de 19 de setembro de 1995, bem como acrescenta o art. 105-B à Lei 9.504 de 30 de setembro de 1997, para destinação dos fundos partidário e eleitoral ao combate e prevenção da pandemia COVID-19.;;"Carla Zambelli;Major Fabiana;Dr. Luiz Ovando;Guiga Peixoto;Aline Sleutjes;Junio Amaral;Luiz Lima;Coronel Armando;General Girão;Coronel Chrisóstomo;Filipe Barros;Bia Kicis;Helio Lopes;Dr. Jaziel;Daniel Freitas;Paula Belmonte";"SP;RJ;MS;SP;PR;MG;RJ;SC;RN;RO;PR;DF;RJ;CE;SC;DF";"PSL;PSL;PSL;PSL;PSL;PSL;PSL;PSL;PSL;PSL;PSL;PSL;PSL;PL;PSL;CIDADANIA";2020-03-17;Tramitando em Conjunto;http://www.camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2239371;PL
PL 1197/2021;Altera a Lei n° 14.125, de 2021, que dispõe sobre a responsabilidade civil relativa a eventos adversos pós-vacinação contra a Covid-19 e sobre a aquisição e distribuição de vacinas por pessoas jurídicas de direito privado para permitir a comercialização de imunizantes.;;Reinhold Stephanes Junior;PR;PSD;2021-04-05;Tramitando em Conjunto;http://www.camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2276436;PL
PL 96/2022;"Acrescenta inciso ao art. 473 da Consolidação das Leis do Trabalho (CLT), para permitir que o empregado se ausente do trabalho a fim de acompanhar o filho em internação em estabelecimento de saúde.
";;Diego Garcia;PR;PODE;2022-02-02;Tramitando em Conjunto;http://www.camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2313924;PL
PL 3073/2020;Garante aos profissionais de enfermagem adicional de insalubridade de 40%, assistência psicológica e garantia de testagem rápida semanal para covid-19, durante o período do estado de emergência causado pelo novo coronavírus.;;"Léo Moraes;José Nelto;Patricia Ferraz;Igor Timo;Roberto de Lucena;Diego Garcia;Eduardo Braide;Bacelar;Dr. Sinval Malheiros;José Medeiros;Ricardo Teobaldo";"RO;GO;AP;MG;SP;PR;MA;BA;SP;MT;PE";"PODE;PODE;PODE;PODE;PODE;PODE;PODE;PODE;PODE;PODE;PODE";2020-06-02;Tramitando em Conjunto;http://www.camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2254312;PL
PL 18/2020;"Institui o mês de Maio como ""Mês Ouro"", mês de conscientização sobre a família como o berço da saúde, do fortalecimento dos vínculos familiares e da promoção da convivência familiar.";;Diego Garcia;PR;PODE;2020-02-03;Aguardando Parecer;http://www.camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2236328;PL
PL 3350/2020;"""Acrescenta o inciso VII e o § 4º ao"","", para vedar o ingresso de pessoa no serviço público que tenha se beneficiado de forma indevida do auxílio emergencial em decorrência do COVID-19.""";;Schiavinato;PR;PP;2020-06-16;Aguardando Autorização Devolução;http://www.camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2255264;PL
PL 2648/2020;Dispõe sobre indenização aos dependentes dos profissionais de saúde, os quais faleceram ou vierem a falecer durante a pandemia de COVID/19 e em decorrência desta.;;Schiavinato;PR;PP;2020-05-14;Arquivada;http://www.camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2252652;PL
PL 1772/2020;Dispõe sobre a obrigatoriedade de uso pela população em geral de máscara de proteção individual, das vias respiratórias, quando declarado estado de emergência ou calamidade pública em saúde, desde que haja possibilidade de contágio ou transmissão da doença pelas vias respiratórias.;;Schiavinato;PR;PP;2020-04-09;Arquivada;http://www.camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2247349;PL
PL 3679/2019;"Institui a Semana Nacional de Prevenção à Saúde do Jovem.

";;Schiavinato;PR;PP;2019-06-24;Aguardando Designação de Relator;http://www.camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2209022;PL
PL 4603/2020;Institui a proteção especial nos primeiros 1.000 (mil) dias de vida das crianças nascidas na Rede Pública de Saúde.;;Ney Leprevost;PR;PSD;2020-09-16;Pronta para Pauta;http://www.camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2262937;PL
PL 4591/2020;Disponibiliza na Rede Publica de Saúde, o exame de sangue CPK aos recém-nascidos , para diagnosticar a Distrofia Muscular de Duchenne;;Ney Leprevost;PR;PSD;2020-09-16;Tramitando em Conjunto;http://www.camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2262923;PL
PL 4590/2020;Estabelece Diretrizes para a politica de Atenção Integral a Saúde das Pessoas com Diagnóstico de Doença Renal;;Ney Leprevost;PR;PSD;2020-09-16;Pronta para Pauta;http://www.camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2262922;PL
PL 4589/2020;Dispõe sobre a garantia da realização do exame de ultrassonografia às crianças com sintomas de disfunção miccional atendidas pelo sistema Único de Saúde – SUS.;;Ney Leprevost;PR;PSD;2020-09-16;Aguardando Parecer;http://www.camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2262920;PL
PL 4279/2020;Altera a Lei nº 8.072, de 25 de julho de 1990, para incluir no rol dos crimes hediondos os crimes de formação de quadrilha, corrupção passiva e ativa, peculato, e os crimes contra licitações relativos a contratos, programas e ações nas áreas da saúde pública ou educação pública.;;Ney Leprevost;PR;PSD;2020-08-19;Tramitando em Conjunto;http://www.camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2260672;PL
PL 4275/2020;Dispõe sobre as condições adequadas de convivência e repouso ofertadas aos profissionais nas instituições públicas e privadas de saúde.;;Ney Leprevost;PR;PSD;2020-08-19;Tramitando em Conjunto;http://www.camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2260668;PL
PL 1954/2021;Altera a Lei nº 14.124, de 10 de março de 2021, para determinar a priorização dos grupos de que trata na vacinação contra a Covid-19.;;"Diego Andrade;Cacá Leão;Nivaldo Albuquerque;Vitor Hugo;Darci de Matos;Aluisio Mendes;Efraim Filho;Sargento Fahur";"MG;BA;AL;GO;SC;MA;PB;PR";"PSD;PP;PTB;PSL;PSD;PSC;DEM;PSD";2021-05-25;Tramitando em Conjunto;http://www.camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2284648;PL
PL 915/2021;Dispõe sobre a priorização dos profissionais de segurança pública para a Imunização contra a COVID-19. ;;"Emanuel Pinheiro Neto;Major Fabiana;Eduardo Bismarck;Capitão Augusto;Jorge Solla;Rodrigo Coelho;Eduardo Costa;Pedro Augusto Bezerra;Maurício Dziedricki;Pedro Lucas Fernandes;Santini;Wilson Santiago;Paulo Bengtson;Marcelo Moraes;Capitão Alberto Neto;Otoni de Paula;Carlos Sampaio;Delegado Antônio Furtado;Fernando Rodolfo;Nivaldo Albuquerque;Eduardo da Fonte;Capitão Derrite;Lincoln Portela;Orlando Silva;Neucimar Fraga;Capitão Wagner;Reginaldo Lopes;Pastor Eurico;Policial Katia Sastre;Subtenente Gonzaga;Delegado Marcelo Freitas;Fábio Henrique;Da Vitoria;General Peternelli;Mauro Lopes;Flávia Arruda;Hugo Leal;Gonzaga Patriota;Sargento Fahur;Edna Henrique;Pedro Lupion;Magda Mofatto;João Campos;Coronel Armando;Delegado Pablo;Junio Amaral;Nicoletti;Sanderson;General Girão";"MT;RJ;CE;SP;BA;SC;PA;CE;RS;MA;PB;PA;RS;AM;RJ;SP;RJ;PE;AL;PE;SP;MG;SP;ES;CE;MG;PE;SP;MG;MG;SE;ES;SP;MG;RJ;PE;PR;PB;PR;GO;GO;SC;AM;MG;RR;RS;RN";"PTB;PSL;PDT;PL;PT;PSB;PTB;PTB;PTB;PTB;PTB;PTB;PTB;REPUBLIC;PSC;PSDB;PSL;PL;PTB;PP;PP;PL;PCdoB;PSD;PROS;PT;PATRIOTA;PL;PDT;PSL;PDT;CIDADANIA;PSL;MDB;PSD;PSB;PSD;PSDB;DEM;PL;REPUBLIC;PSL;PSL;PSL;PSL;PSL;PSL";2021-03-16;Tramitando em Conjunto;http://www.camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2273942;PL
PL 2162/2021;"Cria nova legislação que insere os adolescentes de 12 a 17 anos de idade com comorbidades, na categoria prevista no Plano Nacional de Operacionalização da Vacinação contra a Covid-19, elaborado pelo Ministério da Saúde para as demais faixas etárias.

";;Aliel Machado;PR;PSB;2021-06-11;Arquivada;http://www.camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2286587;PL
PL 901/2021;Dispõe sobre a suspensão de reajuste de preços de medicamentos até o final de 2021, em virtude da pandemia causada pela Covid-19.;;"Denis Bezerra;Lídice da Mata;Vilson da Fetaemg;Heitor Schuch;Danilo Cabral;Ted Conti;Luciano Ducci;Camilo Capiberibe;Tadeu Alencar;Bira do Pindaré;Rodrigo Agostinho;Júlio Delgado;Mauro Nazif;Gervásio Maia;Milton Coelho;Elias Vaz;Rafael Motta;Alessandro Molon;Marcelo Nilo;Rosana Valle;Cássio Andrade;Aliel Machado;Luizão Goulart";"CE;BA;MG;RS;PE;ES;PR;AP;PE;MA;SP;MG;RO;PB;PE;GO;RN;RJ;BA;SP;PA;PR;PR";"PSB;PSB;PSB;PSB;PSB;PSB;PSB;PSB;PSB;PSB;PSB;PSB;PSB;PSB;PSB;PSB;PSB;PSB;PSB;PSB;PSB;PSB;REPUBLIC";2021-03-15;Tramitando em Conjunto;http://www.camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2273856;PL
PL 881/2021;"Altera a Lei nº 12.871, de 22 de outubro de 2013, que institui o Programa Mais Médicos, para permitir a reincorporação de profissionais em razão da pandemia da COVID-19; e altera a Lei nº 13.958, de 18 de dezembro de 2019, para incluir permissão excepcional no Programa Médicos pelo Brasil, no âmbito da atenção primária à saúde no Sistema Único de Saúde (SUS), em razão da pandemia da COVID-19.";;"Aliel Machado;Vilson da Fetaemg;Milton Coelho;Lídice da Mata;Danilo Cabral;Denis Bezerra;Júlio Delgado;Gervásio Maia;Heitor Schuch;Gonzaga Patriota;Alessandro Molon";"PR;MG;PE;BA;PE;CE;MG;PB;RS;PE;RJ";"PSB;PSB;PSB;PSB;PSB;PSB;PSB;PSB;PSB;PSB;PSB";2021-03-12;Tramitando em Conjunto;http://www.camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2273768;PL
PL 878/2021;"Insere, onde couber, na Lei nº 13.979, de 06 de fevereiro de 2020, que dispõe sobre as medidas para enfrentamento da emergência de saúde pública de importância internacional decorrente do coronavírus responsável pelo surto de 2019, a autorização ao Poder Executivo de contratação de médicos estrangeiros para o enfrentamento da pandemia.

";;"Aliel Machado;Vilson da Fetaemg;Lídice da Mata;Danilo Cabral;Denis Bezerra;Júlio Delgado;Gervásio Maia;Heitor Schuch;Gonzaga Patriota;Alessandro Molon";"PR;MG;BA;PE;CE;MG;PB;RS;PE;RJ";"PSB;PSB;PSB;PSB;PSB;PSB;PSB;PSB;PSB;PSB";2021-03-12;Tramitando em Conjunto;http://www.camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2273766;PL
PL 70/2021;Estabelece prioridade de imunização contra as SARS-CoV-2 (COVID-19) às pessoas de baixa renda inscritas no Cadastro Único para Programas Sociais do Governo Federal;;"Bira do Pindaré;Vilson da Fetaemg;Mauro Nazif;Camilo Capiberibe;Lídice da Mata;Danilo Cabral;Ted Conti;Luciano Ducci;Denis Bezerra;Júlio Delgado;Rosana Valle;Aliel Machado;Rodrigo Agostinho;Elias Vaz;Cássio Andrade;Tadeu Alencar;Alessandro Molon;Gervásio Maia;Milton Coelho;Ricardo Silva;Felipe Carreras";"MA;MG;RO;AP;BA;PE;ES;PR;CE;MG;SP;PR;SP;GO;PA;PE;RJ;PB;PE;SP;PE";"PSB;PSB;PSB;PSB;PSB;PSB;PSB;PSB;PSB;PSB;PSB;PSB;PSB;PSB;PSB;PSB;PSB;PSB;PSB;PSB;PSB";2021-02-03;Tramitando em Conjunto;http://www.camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2268714;PL
PL 3873/2020;"Institui o prêmio ""Mérito Carlos Chagas"", de âmbito nacional, aos brasileiros pesquisadores, cientistas ou equivalentes e às instituições públicas brasileiras que desenvolverem ou participarem diretamente no desenvolvimento da primeira vacina ou medicamento que seja efetiva para a terapêutica do tratamento da COVID-19.";;Aliel Machado;PR;PSB;2020-07-20;Aguardando Parecer;http://www.camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2258016;PL
PL 3539/2020;Institui a concessão de benefícios adicionais aos profissionais de saúde terceirizados e dá outras providências.;;Aliel Machado;PR;PSB;2020-06-29;Tramitando em Conjunto;http://www.camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2256364;PL
PL 3449/2020;Acrescenta o inciso IX ao §2º do artigo 121 do Decreto-Lei nº 2.848, de 7 de dezembro de 1940 (Código Penal), para qualificar o homicídio praticado contra profissionais da área da saúde.;;"Ricardo Silva;Mauro Nazif;Luciano Ducci;Denis Bezerra;Vilson da Fetaemg;Aliel Machado";"SP;RO;PR;CE;MG;PR";"PSB;PSB;PSB;PSB;PSB;PSB";2020-06-22;Tramitando em Conjunto;http://www.camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2255815;PL
PL 3448/2020;"Acrescenta o §13 ao artigo 129 do Decreto-Lei nº 2.848, de 7 de dezembro de 1940 (Código Penal), para aumentar a pena do crime de lesão corporal praticado contra profissionais da área da saúde.

";;"Ricardo Silva;Mauro Nazif;Luciano Ducci;Denis Bezerra;Vilson da Fetaemg;Aliel Machado";"SP;RO;PR;CE;MG;PR";"PSB;PSB;PSB;PSB;PSB;PSB";2020-06-22;Tramitando em Conjunto;http://www.camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2255814;PL
PL 3447/2020;Altera a redação do §1º do artigo 146 do Decreto-Lei nº 2.848, de 7 de dezembro de 1940 (Código Penal), para aumentar a pena do crime de constrangimento ilegal praticado contra profissionais da área da saúde.;;"Ricardo Silva;Mauro Nazif;Luciano Ducci;Denis Bezerra;Vilson da Fetaemg;Aliel Machado";"SP;RO;PR;CE;MG;PR";"PSB;PSB;PSB;PSB;PSB;PSB";2020-06-22;Tramitando em Conjunto;http://www.camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2255813;PL
PL 3446/2020;Renumera o parágrafo único do artigo 147 do Decreto-Lei nº 2.848, de 7 de dezembro de 1940 (Código Penal), e acrescenta-lhe o §2º para aumentar a pena do crime de ameaça praticado contra profissionais da área da saúde.;;"Ricardo Silva;Mauro Nazif;Luciano Ducci;Denis Bezerra;Vilson da Fetaemg;Aliel Machado";"SP;RO;PR;CE;MG;PR";"PSB;PSB;PSB;PSB;PSB;PSB";2020-06-22;Tramitando em Conjunto;http://www.camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2255812;PL
PL 3445/2020;Acrescenta o inciso V ao parágrafo único do artigo 163 do Decreto-Lei nº 2.848, de 7 de dezembro de 1940 (Código Penal), para qualificar o crime de dano praticado contra estabelecimentos de saúde.;;"Ricardo Silva;Mauro Nazif;Luciano Ducci;Denis Bezerra;Vilson da Fetaemg;Aliel Machado";"SP;RO;PR;CE;MG;PR";"PSB;PSB;PSB;PSB;PSB;PSB";2020-06-22;Tramitando em Conjunto;http://www.camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2255811;PL
PL 3444/2020;Altera o parágrafo único ao artigo 265 do Decreto-Lei nº 2.848, de 7 de dezembro de 1940 (Código Penal), para aumentar a pena do crime de atentado contra a segurança dos serviços de saúde.;;"Ricardo Silva;Mauro Nazif;Luciano Ducci;Denis Bezerra;Vilson da Fetaemg;Aliel Machado";"SP;RO;PR;CE;MG;PR";"PSB;PSB;PSB;PSB;PSB;PSB";2020-06-22;Tramitando em Conjunto;http://www.camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2255810;PL
PL 3443/2020;Acrescenta o parágrafo único ao artigo 286 do Decreto-Lei nº 2.848, de 7 de dezembro de 1940 (Código Penal), para aumentar a pena do delito de incitação ao crime quando praticado contra profissionais da área de saúde e estabelecimentos destinados à prestação de serviços de saúde;;"Ricardo Silva;Mauro Nazif;Luciano Ducci;Denis Bezerra;Vilson da Fetaemg;Aliel Machado";"SP;RO;PR;CE;MG;PR";"PSB;PSB;PSB;PSB;PSB;PSB";2020-06-22;Tramitando em Conjunto;http://www.camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2255809;PL
PL 3384/2020;Assegura direitos básicos aos trabalhadores profissionais que atuam como entregadores de produtos e serviços cadastrados em empresas que operam através de plataforma de aplicativos de serviços a domicílio, no período da pandemia provocada pelo COVID - 19.;;"Gervásio Maia;Danilo Cabral;Vilson da Fetaemg;Alessandro Molon;Mauro Nazif;Luciano Ducci;Aliel Machado;Rafael Motta;Bira do Pindaré";"PB;PE;MG;RJ;RO;PR;PR;RN;MA";"PSB;PSB;PSB;PSB;PSB;PSB;PSB;PSB;PSB";2020-06-17;Arquivada;http://www.camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2255427;PL
PL 3162/2020;"Regulamenta a divulgação de dados, pelo Ministério da Saúde, sobre a evolução da pandemia do novo coronavírus (Sars-Cov-2) no Brasil em atenção aos princípios da publicidade e da transparência.

";;Aliel Machado;PR;PSB;2020-06-08;Pronta para Pauta;http://www.camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2254729;PL
PL 2953/2020;AUTORIZA O PODER EXECUTIVO A CRIAR O PROGRAMA EMERGENCIAL FINANCEIRO PARA OS PROFISSIONAIS TRABALHADORES DE SAÚDE NO COMBATE AO COVID - 19 (PAF COVID) VINCULADOS AO SISTEMA ÚNICO DE SAÚDE - SUS E DÁ OUTRAS PROVIDÊNCIAS.;;"Gervásio Maia;Denis Bezerra;Alessandro Molon;Lídice da Mata;Aliel Machado";"PB;CE;RJ;BA;PR";"PSB;PSB;PSB;PSB;PSB";2020-05-28;Tramitando em Conjunto;http://www.camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2253941;PL
PL 2865/2020;Altera o art. 20-A da Lei nº 8.036, de 11 de maio de 1990, para dispor sobre a movimentação de conta do FGTS, independentemente da sistemática de saque, durante vigência de estado de calamidade pública em decorrência de emergência de saúde pública de importância internacional. ;;"Heitor Schuch;Alessandro Molon;Júlio Delgado;Vilson da Fetaemg;Denis Bezerra;Bira do Pindaré;Mauro Nazif;Camilo Capiberibe;Gervásio Maia;Rosana Valle;Cássio Andrade;Ted Conti;Aliel Machado;Danilo Cabral";"RS;RJ;MG;MG;CE;MA;RO;AP;PB;SP;PA;ES;PR;PE";"PSB;PSB;PSB;PSB;PSB;PSB;PSB;PSB;PSB;PSB;PSB;PSB;PSB;PSB";2020-05-25;Tramitando em Conjunto;http://www.camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2253629;PL
PL 2170/2020;"Estabelece benefícios compensatórios aos trabalhadores da área da saúde e atividades essenciais que atuem ou tenham atuado no combate ao coronavírus (COVID-19) durante a vigência do estado de emergência de saúde pública a que se refere a Lei n. 13.979, de 6 de fevereiro de 2020.
";;"Bira do Pindaré;Alessandro Molon;Aliel Machado;Danilo Cabral;Denis Bezerra;Mauro Nazif;Ted Conti";"MA;RJ;PR;PE;CE;RO;ES";"PSB;PSB;PSB;PSB;PSB;PSB;PSB";2020-04-24;Tramitando em Conjunto;http://www.camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2250579;PL
PL 2160/2020;Dispõe sobre medidas urgentíssimas de apoio às comunidades quilombolas em razão do novo coronavírus (Covid-19). ;;"Bira do Pindaré;Alessandro Molon;Aliel Machado;Camilo Capiberibe;Carlos Veras;Danilo Cabral;David Miranda;Denis Bezerra;Gervásio Maia;Lídice da Mata;Marcelo Freixo;Márcio Jerry;Mauro Nazif;Talíria Petrone;Ted Conti;Vilson da Fetaemg";"MA;RJ;PR;AP;PE;PE;RJ;CE;PB;BA;RJ;MA;RO;RJ;ES;MG";"PSB;PSB;PSB;PSB;PT;PSB;PSOL;PSB;PSB;PSB;PSOL;PCdoB;PSB;PSOL;PSB;PSB";2020-04-24;Arquivada;http://www.camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2250560;PL
PL 1116/2020;Dispõe sobre a isenção do pagamento da taxa de pedágio em rodovias federais, enquanto perdurar a declaração de pandemia do coronavírus pela Organização Mundial de Saúde, aos profissionais de transporte de alimentos, combustíveis e medicamentos e dá outras providências.;;Aliel Machado;PR;PSB;2020-03-26;Tramitando em Conjunto;http://www.camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2242187;PL
PL 976/2020;Dispõe sobre a obrigatoriedade de inclusão de cada cesta básica produzida e distribuída no país pelo Poder Público ou iniciativa privada conter, enquanto perdurar a declaração de pandemia do coronavírus pela Organização Mundial de Saúde, itens de higiene e assepsia.;;"Aliel Machado;Patricia Ferraz";"PR;AP";"PSB;PODE";2020-03-24;Tramitando em Conjunto;http://www.camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2241925;PL
PL 25/2019;"Altera a Lei nº 11.664, de 29 de abril de 2008, que ""dispõe sobre a efetivação de ações de saúde que assegurem a prevenção, a detecção, o tratamento e o seguimento dos cânceres do colo uterino e de mama, no âmbito do Sistema Único de Saúde - SUS"", para assegura a realização do teste de mapeamento genético às mulheres com elevado risco de desenvolver câncer de mama.";;"Weliton Prado;Aliel Machado";PR;PSB;2019-02-04;Aguardando Parecer;http://www.camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2190455;PL
